Log de Monitoramento de Transporte Small Farmer Tracking
======================================================================================================================================================
id_transporte: 47, temp_minima: 15 C, temp_maxima: 20 C, temp_monitorada: 19.12 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:08:22
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.09 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:39
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.78 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:39
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.61 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:42
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.89 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:42
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.36 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:42
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.45 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:45
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.33 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:45
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.36 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:45
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.14 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:48
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.74 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:48
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.57 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:48
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.19 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:51
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.43 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:51
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.36 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:51
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.53 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:54
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.86 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:54
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.51 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:54
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.65 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:57
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.69 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:57
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.71 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:50:57
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.37 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:00
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.39 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:00
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.22 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:00
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.51 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:03
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.58 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:03
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.23 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:03
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.36 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:09
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.67 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:09
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.41 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:09
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.28 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:12
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.55 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:12
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.11 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:12
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.77 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:15
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.50 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:15
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.23 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:15
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.06 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:51:18
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.87 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:18
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.55 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:18
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.53 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:21
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.85 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:21
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.18 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:21
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.71 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:24
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.14 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:51:24
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.05 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:51:24
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.78 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:27
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.34 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:27
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.42 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:27
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.07 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:51:30
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.26 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:30
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 20.13 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:51:30
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.34 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:33
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.09 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:33
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 19.75 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:33
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.70 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:36
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.98 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:36
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.83 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:36
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.01 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:51:39
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.69 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:39
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 19.82 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:39
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.74 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:42
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.09 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:42
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.59 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:42
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.54 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:45
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.71 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:45
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.46 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:51:45
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.64 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:48
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.31 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:48
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.80 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:48
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.62 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:51
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.36 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:51
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.26 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:51
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.18 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:54
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.90 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:54
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.51 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:54
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.51 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:57
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.44 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:57
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.36 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:51:58
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.07 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:01
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.40 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:01
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.19 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:01
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.97 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:04
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.94 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:04
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.60 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:04
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.41 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:07
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.96 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:07
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.17 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:52:07
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.20 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:52:10
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.46 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:10
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.53 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:10
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.10 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:52:13
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.82 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:13
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 19.73 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:13
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.05 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:16
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.99 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:16
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.32 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:16
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.54 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:19
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.32 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:19
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.99 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:19
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.19 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:22
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.84 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:22
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.64 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:22
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.06 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:52:25
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.52 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:25
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.71 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:25
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.68 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:28
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.21 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:28
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.03 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:28
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.79 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:31
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.25 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:31
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.55 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:52:31
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.69 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:34
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.15 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:34
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.84 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:34
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.44 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:37
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.95 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:37
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 19.25 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:37
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.50 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:40
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.01 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:52:40
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.69 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:40
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.09 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:43
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.00 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:43
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.79 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:43
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.57 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:46
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.05 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:52:46
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.45 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:46
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.29 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:49
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.15 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:52:49
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.81 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:49
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.28 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:52
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.07 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:52:52
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.83 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:52:52
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.00 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:55
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.25 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:55
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.16 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:55
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.66 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:58
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.65 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:58
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.16 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:52:58
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.81 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:01
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.77 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:01
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.15 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:01
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.69 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:04
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.84 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:04
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.61 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:53:04
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.04 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:07
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.19 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:53:07
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.07 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:07
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.04 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:53:10
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.62 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:10
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.68 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:10
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.13 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:13
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.14 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 02:53:13
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.80 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:13
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.18 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:17
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.44 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:17
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.07 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:17
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.55 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:20
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.59 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:20
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.01 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:20
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.93 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:23
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.34 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:23
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.72 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:23
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.17 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:26
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.78 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:26
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.55 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:26
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.04 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:29
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.96 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:29
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.40 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:29
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.00 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:32
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.36 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:32
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.39 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:32
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.58 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:53:35
