LOG DE MONITORAMENTO DE TRANSPORTE SMALL FARMER TRACKING
======================================================================================================================================================
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.34 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:17:17
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 12.41 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:29:48
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 8.14 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:29:48
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.75 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:29:51
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.97 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:29:51
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 11.82 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:29:51
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 9.20 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:29:51
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.46 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:29:54
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.59 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:29:54
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 9.79 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:29:54
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 10.08 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:29:54
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.90 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:29:57
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.69 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:29:57
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 11.16 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:29:57
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 9.10 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:29:57
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.01 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:00
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.32 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:00
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 12.36 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:00
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 7.78 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:00
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.47 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:03
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 20.98 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:30:03
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 10.63 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:03
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 10.30 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:30:03
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.69 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:06
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.72 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:07
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 11.00 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:07
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 9.97 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:07
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.41 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:10
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.22 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:10
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 10.34 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:10
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 7.76 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:10
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.01 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:30:13
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.34 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:13
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 10.87 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:13
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 7.58 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:13
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.60 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:16
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.22 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:16
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 12.22 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:16
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 9.67 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:16
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.25 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:19
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.47 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:19
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 10.33 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:19
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 9.19 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:19
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.65 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:22
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.10 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:22
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 11.86 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:22
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 9.50 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:22
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.50 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:25
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.73 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:30:25
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 10.21 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:25
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 7.40 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:25
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.93 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:28
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.80 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:28
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 12.30 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:28
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 10.20 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:30:28
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.11 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:30:31
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.41 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:31
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 10.75 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:31
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 9.12 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:31
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.79 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:34
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.50 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:34
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 10.88 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:34
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 8.34 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:34
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.26 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:37
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 20.51 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:30:37
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 10.29 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:37
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 10.27 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:30:37
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.14 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:40
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.13 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:40
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 12.84 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:40
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 8.92 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:40
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.35 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:43
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.91 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:43
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 12.02 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:43
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 8.20 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:43
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.07 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:46
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.31 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:30:46
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 12.68 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:46
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 8.06 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:47
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.89 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:50
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 20.09 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:30:50
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 12.65 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:50
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 6.75 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:30:50
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.15 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:30:53
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.56 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:53
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 10.17 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:53
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 7.49 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:53
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.18 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:56
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.89 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:56
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 13.28 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:30:56
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 9.12 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:56
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.04 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:59
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.54 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:59
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 13.29 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:30:59
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 10.00 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:30:59
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.87 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:02
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 19.41 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:02
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 12.43 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:02
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 9.05 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:02
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.50 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:05
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.01 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:05
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 11.12 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:05
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 9.94 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:05
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.11 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:08
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 12.07 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:08
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 11.01 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:08
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 8.32 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:08
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.12 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:31:11
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.92 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:31:11
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 12.42 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:11
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 8.07 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:11
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.64 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:14
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.13 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:14
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 12.38 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:14
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 8.32 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:14
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.47 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:17
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 20.04 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:31:17
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 11.45 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:17
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 8.27 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:17
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.70 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:20
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 19.71 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:20
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 12.22 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:20
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 9.75 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:20
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.08 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:23
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.03 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:23
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 11.40 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:23
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 9.44 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:23
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.17 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:31:26
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 20.38 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:31:26
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 11.87 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:26
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 8.12 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:26
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.80 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:29
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.47 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:30
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 13.00 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:30
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 7.07 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:30
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.76 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:33
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.66 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:33
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 10.68 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:33
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 10.04 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:31:33
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.58 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:36
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.37 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:36
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 10.48 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:36
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 7.49 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:36
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.19 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:39
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 19.72 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:39
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 11.33 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:39
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 7.13 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:39
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.24 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:42
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.44 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:42
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 10.01 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:42
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 10.06 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:31:42
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.75 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:45
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.08 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:45
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 11.88 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:45
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 7.98 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:45
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.59 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:48
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 12.37 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:48
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 10.95 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:48
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 10.20 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:31:48
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.07 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:51
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.52 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:51
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 12.66 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:51
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 8.15 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:51
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.53 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:54
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.78 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:54
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 11.73 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:54
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 10.03 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:31:54
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.17 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:57
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.87 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:57
id_transporte: 56, temp_minima: 10 C, temp_maxima: 13 C, temp_monitorada: 13.26 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 11:31:57
id_transporte: 57, temp_minima: 7 C, temp_maxima: 10 C, temp_monitorada: 9.99 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:31:57
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.82 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 11:32:00
